ID	length	range
nonAMP88729	203	>200
nonAMP88730	121	101-150
nonAMP88731	247	>200
nonAMP88732	170	151-200
nonAMP88733	123	101-150
nonAMP88734	206	>200
nonAMP88735	149	101-150
nonAMP88736	199	151-200
nonAMP88737	108	101-150
nonAMP88738	135	101-150
nonAMP88739	142	101-150
nonAMP88740	110	101-150
nonAMP88741	138	101-150
nonAMP88742	115	101-150
nonAMP88743	194	151-200
nonAMP88744	161	151-200
nonAMP88745	42	0-50
nonAMP88746	225	>200
nonAMP88747	97	51-100
nonAMP88748	173	151-200
nonAMP88749	249	>200
nonAMP88750	128	101-150
nonAMP88751	80	51-100
nonAMP88752	131	101-150
nonAMP88753	89	51-100
nonAMP88754	171	151-200
nonAMP88755	178	151-200
nonAMP88756	181	151-200
nonAMP88757	185	151-200
nonAMP88758	185	151-200
nonAMP88759	151	151-200
nonAMP88760	77	51-100
nonAMP88761	95	51-100
nonAMP88762	223	>200
nonAMP88763	233	>200
nonAMP88764	110	101-150
nonAMP88765	61	51-100
nonAMP88766	148	101-150
nonAMP88767	146	101-150
nonAMP88768	76	51-100
nonAMP88769	135	101-150
nonAMP88770	214	>200
nonAMP88771	132	101-150
nonAMP88772	95	51-100
nonAMP88773	141	101-150
nonAMP88774	101	101-150
nonAMP88775	108	101-150
nonAMP88776	193	151-200
nonAMP88777	250	>200
nonAMP88778	40	0-50
nonAMP88779	114	101-150
nonAMP88780	127	101-150
nonAMP88781	251	>200
nonAMP88782	155	151-200
nonAMP88783	180	151-200
nonAMP88784	57	51-100
nonAMP88785	149	101-150
nonAMP88786	67	51-100
nonAMP88787	147	101-150
nonAMP88788	143	101-150
nonAMP88789	67	51-100
nonAMP88790	232	>200
nonAMP88791	233	>200
nonAMP88792	219	>200
nonAMP88793	190	151-200
nonAMP88794	197	151-200
nonAMP88795	186	151-200
nonAMP88796	221	>200
nonAMP88797	235	>200
nonAMP88798	202	>200
nonAMP88799	90	51-100
nonAMP88800	107	101-150
nonAMP88801	186	151-200
nonAMP88802	136	101-150
nonAMP88803	219	>200
nonAMP88804	14	0-50
nonAMP88805	199	151-200
nonAMP88806	227	>200
nonAMP88807	132	101-150
nonAMP88808	239	>200
nonAMP88809	90	51-100
nonAMP88810	194	151-200
nonAMP88811	31	0-50
nonAMP88812	117	101-150
nonAMP88813	135	101-150
nonAMP88814	128	101-150
nonAMP88815	119	101-150
nonAMP88816	31	0-50
nonAMP88817	54	51-100
nonAMP88818	120	101-150
nonAMP88819	113	101-150
nonAMP88820	210	>200
nonAMP88821	221	>200
nonAMP88822	222	>200
nonAMP88823	71	51-100
nonAMP88824	222	>200
nonAMP88825	156	151-200
nonAMP88826	120	101-150
nonAMP88827	141	101-150
nonAMP88828	227	>200
nonAMP88829	173	151-200
nonAMP88830	220	>200
nonAMP88831	102	101-150
nonAMP88832	190	151-200
nonAMP88833	176	151-200
nonAMP88834	174	151-200
nonAMP88835	20	0-50
nonAMP88836	8	0-50
nonAMP88837	119	101-150
nonAMP88838	157	151-200
nonAMP88839	160	151-200
nonAMP88840	146	101-150
nonAMP88841	205	>200
nonAMP88842	186	151-200
nonAMP88843	209	>200
nonAMP88844	103	101-150
nonAMP88845	178	151-200
nonAMP88846	129	101-150
nonAMP88847	244	>200
nonAMP88848	89	51-100
nonAMP88849	71	51-100
nonAMP88850	63	51-100
nonAMP88851	143	101-150
nonAMP88852	225	>200
nonAMP88853	31	0-50
nonAMP88854	157	151-200
nonAMP88855	212	>200
nonAMP88856	114	101-150
nonAMP88857	178	151-200
nonAMP88858	222	>200
nonAMP88859	155	151-200
nonAMP88860	251	>200
nonAMP88861	145	101-150
nonAMP88862	162	151-200
nonAMP88863	228	>200
nonAMP88864	90	51-100
nonAMP88865	10	0-50
nonAMP88866	94	51-100
nonAMP88867	127	101-150
nonAMP88868	212	>200
nonAMP88869	101	101-150
nonAMP88870	221	>200
nonAMP88871	31	0-50
nonAMP88872	214	>200
nonAMP88873	172	151-200
nonAMP88874	207	>200
nonAMP88875	200	151-200
nonAMP88876	148	101-150
nonAMP88877	95	51-100
nonAMP88878	140	101-150
nonAMP88879	142	101-150
nonAMP88880	107	101-150
nonAMP88881	129	101-150
nonAMP88882	128	101-150
nonAMP88883	81	51-100
nonAMP88884	15	0-50
nonAMP88885	101	101-150
nonAMP88886	206	>200
nonAMP88887	135	101-150
nonAMP88888	81	51-100
nonAMP88889	195	151-200
nonAMP88890	98	51-100
nonAMP88891	133	101-150
nonAMP88892	204	>200
nonAMP88893	63	51-100
nonAMP88894	205	>200
nonAMP88895	172	151-200
nonAMP88896	155	151-200
nonAMP88897	221	>200
nonAMP88898	82	51-100
nonAMP88899	157	151-200
nonAMP88900	113	101-150
nonAMP88901	252	>200
nonAMP88902	127	101-150
nonAMP88903	90	51-100
nonAMP88904	159	151-200
nonAMP88905	218	>200
nonAMP88906	254	>200
nonAMP88907	130	101-150
nonAMP88908	117	101-150
nonAMP88909	80	51-100
nonAMP88910	103	101-150
nonAMP88911	229	>200
nonAMP88912	86	51-100
nonAMP88913	250	>200
nonAMP88914	154	151-200
nonAMP88915	123	101-150
nonAMP88916	105	101-150
nonAMP88917	218	>200
nonAMP88918	248	>200
nonAMP88919	232	>200
nonAMP88920	34	0-50
nonAMP88921	171	151-200
nonAMP88922	122	101-150
nonAMP88923	87	51-100
nonAMP88924	159	151-200
nonAMP88925	229	>200
nonAMP88926	219	>200
nonAMP88927	89	51-100
nonAMP88928	232	>200
nonAMP88929	138	101-150
nonAMP88930	239	>200
nonAMP88931	217	>200
nonAMP88932	86	51-100
nonAMP88933	56	51-100
nonAMP88934	206	>200
nonAMP88935	243	>200
nonAMP88936	96	51-100
nonAMP88937	247	>200
nonAMP88938	196	151-200
nonAMP88939	218	>200
nonAMP88940	156	151-200
nonAMP88941	96	51-100
nonAMP88942	169	151-200
nonAMP88943	136	101-150
nonAMP88944	79	51-100
nonAMP88945	222	>200
nonAMP88946	254	>200
nonAMP88947	224	>200
nonAMP88948	156	151-200
nonAMP88949	107	101-150
nonAMP88950	158	151-200
nonAMP88951	65	51-100
nonAMP88952	156	151-200
nonAMP88953	29	0-50
nonAMP88954	166	151-200
nonAMP88955	119	101-150
nonAMP88956	25	0-50
nonAMP88957	234	>200
nonAMP88958	209	>200
nonAMP88959	158	151-200
nonAMP88960	157	151-200
nonAMP88961	140	101-150
nonAMP88962	77	51-100
nonAMP88963	61	51-100
nonAMP88964	189	151-200
nonAMP88965	103	101-150
nonAMP88966	165	151-200
nonAMP88967	211	>200
nonAMP88968	149	101-150
nonAMP88969	145	101-150
nonAMP88970	184	151-200
nonAMP88971	219	>200
nonAMP88972	198	151-200
nonAMP88973	190	151-200
nonAMP88974	209	>200
nonAMP88975	179	151-200
nonAMP88976	49	0-50
nonAMP88977	60	51-100
nonAMP88978	252	>200
nonAMP88979	247	>200
nonAMP88980	205	>200
nonAMP88981	237	>200
nonAMP88982	246	>200
nonAMP88983	221	>200
nonAMP88984	148	101-150
nonAMP88985	183	151-200
nonAMP88986	113	101-150
nonAMP88987	96	51-100
nonAMP88988	186	151-200
nonAMP88989	132	101-150
nonAMP88990	187	151-200
nonAMP88991	57	51-100
nonAMP88992	126	101-150
nonAMP88993	173	151-200
nonAMP88994	193	151-200
nonAMP88995	148	101-150
nonAMP88996	177	151-200
nonAMP88997	222	>200
nonAMP88998	121	101-150
nonAMP88999	226	>200
nonAMP89000	107	101-150
nonAMP89001	193	151-200
nonAMP89002	254	>200
nonAMP89003	252	>200
nonAMP89004	126	101-150
nonAMP89005	208	>200
nonAMP89006	207	>200
nonAMP89007	247	>200
nonAMP89008	104	101-150
nonAMP89009	217	>200
nonAMP89010	230	>200
nonAMP89011	151	151-200
nonAMP89012	234	>200
nonAMP89013	127	101-150
nonAMP89014	108	101-150
nonAMP89015	130	101-150
nonAMP89016	100	51-100
nonAMP89017	123	101-150
nonAMP89018	236	>200
nonAMP89019	145	101-150
nonAMP89020	175	151-200
nonAMP89021	212	>200
nonAMP89022	86	51-100
nonAMP89023	47	0-50
nonAMP89024	98	51-100
nonAMP89025	212	>200
nonAMP89026	214	>200
nonAMP89027	226	>200
nonAMP89028	246	>200
nonAMP89029	194	151-200
nonAMP89030	102	101-150
nonAMP89031	128	101-150
nonAMP89032	178	151-200
nonAMP89033	61	51-100
nonAMP89034	228	>200
nonAMP89035	241	>200
nonAMP89036	215	>200
nonAMP89037	251	>200
nonAMP89038	97	51-100
nonAMP89039	91	51-100
nonAMP89040	234	>200
nonAMP89041	230	>200
nonAMP89042	197	151-200
nonAMP89043	106	101-150
nonAMP89044	68	51-100
nonAMP89045	102	101-150
nonAMP89046	234	>200
nonAMP89047	195	151-200
nonAMP89048	162	151-200
nonAMP89049	230	>200
nonAMP89050	184	151-200
nonAMP89051	204	>200
nonAMP89052	188	151-200
nonAMP89053	187	151-200
nonAMP89054	220	>200
nonAMP89055	231	>200
nonAMP89056	37	0-50
nonAMP89057	231	>200
nonAMP89058	181	151-200
nonAMP89059	165	151-200
nonAMP89060	189	151-200
nonAMP89061	233	>200
nonAMP89062	121	101-150
nonAMP89063	213	>200
nonAMP89064	137	101-150
nonAMP89065	221	>200
nonAMP89066	84	51-100
nonAMP89067	144	101-150
nonAMP89068	172	151-200
nonAMP89069	176	151-200
nonAMP89070	141	101-150
nonAMP89071	206	>200
nonAMP89072	125	101-150
nonAMP89073	194	151-200
nonAMP89074	158	151-200
nonAMP89075	35	0-50
nonAMP89076	179	151-200
nonAMP89077	167	151-200
nonAMP89078	149	101-150
nonAMP89079	127	101-150
nonAMP89080	61	51-100
nonAMP89081	65	51-100
nonAMP89082	112	101-150
nonAMP89083	99	51-100
nonAMP89084	198	151-200
nonAMP89085	108	101-150
nonAMP89086	238	>200
nonAMP89087	140	101-150
nonAMP89088	178	151-200
nonAMP89089	213	>200
nonAMP89090	209	>200
nonAMP89091	220	>200
nonAMP89092	220	>200
nonAMP89093	91	51-100
nonAMP89094	144	101-150
nonAMP89095	197	151-200
nonAMP89096	212	>200
nonAMP89097	171	151-200
nonAMP89098	236	>200
nonAMP89099	230	>200
nonAMP89100	12	0-50
nonAMP89101	201	>200
nonAMP89102	105	101-150
nonAMP89103	238	>200
nonAMP89104	198	151-200
nonAMP89105	178	151-200
nonAMP89106	138	101-150
nonAMP89107	92	51-100
nonAMP89108	124	101-150
nonAMP89109	193	151-200
nonAMP89110	112	101-150
nonAMP89111	31	0-50
nonAMP89112	156	151-200
nonAMP89113	145	101-150
nonAMP89114	199	151-200
nonAMP89115	89	51-100
nonAMP89116	186	151-200
nonAMP89117	161	151-200
nonAMP89118	168	151-200
nonAMP89119	188	151-200
nonAMP89120	178	151-200
nonAMP89121	189	151-200
nonAMP89122	26	0-50
nonAMP89123	239	>200
nonAMP89124	122	101-150
nonAMP89125	184	151-200
nonAMP89126	149	101-150
nonAMP89127	172	151-200
nonAMP89128	196	151-200
nonAMP89129	146	101-150
nonAMP89130	198	151-200
nonAMP89131	112	101-150
nonAMP89132	235	>200
nonAMP89133	125	101-150
nonAMP89134	183	151-200
nonAMP89135	100	51-100
nonAMP89136	199	151-200
nonAMP89137	171	151-200
nonAMP89138	66	51-100
nonAMP89139	87	51-100
nonAMP89140	10	0-50
nonAMP89141	104	101-150
nonAMP89142	181	151-200
nonAMP89143	62	51-100
nonAMP89144	118	101-150
nonAMP89145	151	151-200
nonAMP89146	179	151-200
nonAMP89147	134	101-150
nonAMP89148	221	>200
nonAMP89149	240	>200
nonAMP89150	96	51-100
nonAMP89151	225	>200
nonAMP89152	136	101-150
nonAMP89153	115	101-150
nonAMP89154	89	51-100
nonAMP89155	70	51-100
nonAMP89156	118	101-150
nonAMP89157	127	101-150
nonAMP89158	89	51-100
nonAMP89159	230	>200
nonAMP89160	162	151-200
nonAMP89161	152	151-200
nonAMP89162	247	>200
nonAMP89163	205	>200
nonAMP89164	123	101-150
nonAMP89165	198	151-200
nonAMP89166	171	151-200
nonAMP89167	154	151-200
nonAMP89168	213	>200
nonAMP89169	101	101-150
nonAMP89170	101	101-150
nonAMP89171	188	151-200
nonAMP89172	104	101-150
nonAMP89173	120	101-150
nonAMP89174	128	101-150
nonAMP89175	82	51-100
nonAMP89176	94	51-100
nonAMP89177	212	>200
nonAMP89178	164	151-200
nonAMP89179	188	151-200
nonAMP89180	200	151-200
nonAMP89181	163	151-200
nonAMP89182	189	151-200
nonAMP89183	93	51-100
nonAMP89184	187	151-200
nonAMP89185	199	151-200
nonAMP89186	43	0-50
nonAMP89187	26	0-50
nonAMP89188	144	101-150
nonAMP89189	121	101-150
nonAMP89190	201	>200
nonAMP89191	161	151-200
nonAMP89192	197	151-200
nonAMP89193	237	>200
nonAMP89194	111	101-150
nonAMP89195	62	51-100
nonAMP89196	203	>200
nonAMP89197	230	>200
nonAMP89198	82	51-100
nonAMP89199	62	51-100
nonAMP89200	202	>200
nonAMP89201	58	51-100
nonAMP89202	116	101-150
nonAMP89203	197	151-200
nonAMP89204	189	151-200
nonAMP89205	207	>200
nonAMP89206	145	101-150
nonAMP89207	181	151-200
nonAMP89208	194	151-200
nonAMP89209	136	101-150
nonAMP89210	138	101-150
nonAMP89211	173	151-200
nonAMP89212	218	>200
nonAMP89213	213	>200
nonAMP89214	95	51-100
nonAMP89215	201	>200
nonAMP89216	209	>200
nonAMP89217	178	151-200
nonAMP89218	204	>200
nonAMP89219	229	>200
nonAMP89220	122	101-150
nonAMP89221	215	>200
nonAMP89222	228	>200
nonAMP89223	190	151-200
nonAMP89224	39	0-50
nonAMP89225	178	151-200
nonAMP89226	87	51-100
nonAMP89227	72	51-100
nonAMP89228	217	>200
nonAMP89229	92	51-100
nonAMP89230	236	>200
nonAMP89231	243	>200
nonAMP89232	125	101-150
nonAMP89233	175	151-200
nonAMP89234	157	151-200
nonAMP89235	109	101-150
nonAMP89236	201	>200
nonAMP89237	229	>200
nonAMP89238	228	>200
nonAMP89239	143	101-150
nonAMP89240	147	101-150
nonAMP89241	142	101-150
nonAMP89242	187	151-200
nonAMP89243	205	>200
nonAMP89244	141	101-150
nonAMP89245	239	>200
nonAMP89246	170	151-200
nonAMP89247	146	101-150
nonAMP89248	140	101-150
nonAMP89249	81	51-100
nonAMP89250	105	101-150
nonAMP89251	93	51-100
nonAMP89252	160	151-200
nonAMP89253	183	151-200
nonAMP89254	60	51-100
nonAMP89255	46	0-50
nonAMP89256	239	>200
nonAMP89257	161	151-200
nonAMP89258	142	101-150
nonAMP89259	154	151-200
nonAMP89260	71	51-100
nonAMP89261	182	151-200
nonAMP89262	53	51-100
nonAMP89263	156	151-200
nonAMP89264	98	51-100
nonAMP89265	127	101-150
nonAMP89266	153	151-200
nonAMP89267	149	101-150
nonAMP89268	208	>200
nonAMP89269	221	>200
nonAMP89270	227	>200
nonAMP89271	184	151-200
nonAMP89272	55	51-100
nonAMP89273	116	101-150
nonAMP89274	148	101-150
nonAMP89275	118	101-150
nonAMP89276	110	101-150
nonAMP89277	237	>200
nonAMP89278	192	151-200
nonAMP89279	202	>200
nonAMP89280	233	>200
nonAMP89281	118	101-150
nonAMP89282	199	151-200
nonAMP89283	194	151-200
nonAMP89284	151	151-200
nonAMP89285	239	>200
nonAMP89286	239	>200
nonAMP89287	95	51-100
nonAMP89288	114	101-150
nonAMP89289	253	>200
nonAMP89290	222	>200
nonAMP89291	162	151-200
nonAMP89292	251	>200
nonAMP89293	219	>200
nonAMP89294	133	101-150
nonAMP89295	203	>200
nonAMP89296	77	51-100
nonAMP89297	34	0-50
nonAMP89298	92	51-100
nonAMP89299	169	151-200
nonAMP89300	248	>200
nonAMP89301	153	151-200
nonAMP89302	80	51-100
nonAMP89303	92	51-100
nonAMP89304	199	151-200
nonAMP89305	254	>200
nonAMP89306	84	51-100
nonAMP89307	152	151-200
nonAMP89308	114	101-150
nonAMP89309	145	101-150
nonAMP89310	57	51-100
nonAMP89311	140	101-150
nonAMP89312	250	>200
nonAMP89313	89	51-100
nonAMP89314	205	>200
nonAMP89315	214	>200
nonAMP89316	95	51-100
nonAMP89317	206	>200
nonAMP89318	99	51-100
nonAMP89319	63	51-100
nonAMP89320	148	101-150
nonAMP89321	168	151-200
nonAMP89322	134	101-150
nonAMP89323	136	101-150
nonAMP89324	229	>200
nonAMP89325	42	0-50
nonAMP89326	108	101-150
nonAMP89327	144	101-150
nonAMP89328	203	>200
nonAMP89329	112	101-150
nonAMP89330	222	>200
nonAMP89331	200	151-200
nonAMP89332	253	>200
nonAMP89333	105	101-150
nonAMP89334	176	151-200
nonAMP89335	183	151-200
nonAMP89336	89	51-100
nonAMP89337	32	0-50
nonAMP89338	160	151-200
nonAMP89339	150	101-150
nonAMP89340	156	151-200
nonAMP89341	97	51-100
nonAMP89342	207	>200
nonAMP89343	209	>200
nonAMP89344	176	151-200
nonAMP89345	245	>200
nonAMP89346	67	51-100
nonAMP89347	230	>200
nonAMP89348	225	>200
nonAMP89349	156	151-200
nonAMP89350	88	51-100
nonAMP89351	137	101-150
nonAMP89352	180	151-200
nonAMP89353	128	101-150
nonAMP89354	82	51-100
nonAMP89355	40	0-50
nonAMP89356	57	51-100
nonAMP89357	124	101-150
nonAMP89358	159	151-200
nonAMP89359	156	151-200
nonAMP89360	189	151-200
nonAMP89361	66	51-100
nonAMP89362	164	151-200
nonAMP89363	40	0-50
nonAMP89364	120	101-150
nonAMP89365	230	>200
nonAMP89366	166	151-200
nonAMP89367	104	101-150
nonAMP89368	113	101-150
nonAMP89369	28	0-50
nonAMP89370	50	0-50
nonAMP89371	254	>200
nonAMP89372	227	>200
nonAMP89373	211	>200
nonAMP89374	31	0-50
nonAMP89375	39	0-50
nonAMP89376	129	101-150
nonAMP89377	204	>200
nonAMP89378	177	151-200
nonAMP89379	136	101-150
nonAMP89380	215	>200
nonAMP89381	119	101-150
nonAMP89382	224	>200
nonAMP89383	90	51-100
nonAMP89384	128	101-150
nonAMP89385	127	101-150
nonAMP89386	147	101-150
nonAMP89387	209	>200
nonAMP89388	152	151-200
nonAMP89389	222	>200
nonAMP89390	208	>200
nonAMP89391	134	101-150
nonAMP89392	86	51-100
nonAMP89393	98	51-100
nonAMP89394	173	151-200
nonAMP89395	114	101-150
nonAMP89396	73	51-100
nonAMP89397	138	101-150
nonAMP89398	217	>200
nonAMP89399	177	151-200
nonAMP89400	147	101-150
nonAMP89401	192	151-200
nonAMP89402	93	51-100
nonAMP89403	213	>200
nonAMP89404	174	151-200
nonAMP89405	213	>200
nonAMP89406	78	51-100
nonAMP89407	222	>200
nonAMP89408	86	51-100
nonAMP89409	210	>200
nonAMP89410	57	51-100
nonAMP89411	148	101-150
nonAMP89412	251	>200
nonAMP89413	119	101-150
nonAMP89414	135	101-150
nonAMP89415	175	151-200
nonAMP89416	102	101-150
nonAMP89417	193	151-200
nonAMP89418	218	>200
nonAMP89419	37	0-50
nonAMP89420	105	101-150
nonAMP89421	245	>200
nonAMP89422	107	101-150
nonAMP89423	187	151-200
nonAMP89424	226	>200
nonAMP89425	238	>200
nonAMP89426	107	101-150
nonAMP89427	178	151-200
nonAMP89428	106	101-150
nonAMP89429	36	0-50
nonAMP89430	120	101-150
nonAMP89431	82	51-100
nonAMP89432	148	101-150
nonAMP89433	161	151-200
nonAMP89434	255	>200
nonAMP89435	240	>200
nonAMP89436	96	51-100
nonAMP89437	126	101-150
nonAMP89438	145	101-150
nonAMP89439	200	151-200
nonAMP89440	199	151-200
nonAMP89441	98	51-100
nonAMP89442	215	>200
nonAMP89443	207	>200
nonAMP89444	253	>200
nonAMP89445	147	101-150
nonAMP89446	24	0-50
nonAMP89447	120	101-150
nonAMP89448	227	>200
nonAMP89449	245	>200
nonAMP89450	216	>200
nonAMP89451	163	151-200
nonAMP89452	205	>200
nonAMP89453	203	>200
nonAMP89454	149	101-150
nonAMP89455	119	101-150
nonAMP89456	179	151-200
nonAMP89457	108	101-150
nonAMP89458	251	>200
nonAMP89459	117	101-150
nonAMP89460	131	101-150
nonAMP89461	130	101-150
nonAMP89462	199	151-200
nonAMP89463	146	101-150
nonAMP89464	228	>200
nonAMP89465	87	51-100
nonAMP89466	129	101-150
nonAMP89467	174	151-200
nonAMP89468	209	>200
nonAMP89469	102	101-150
nonAMP89470	127	101-150
nonAMP89471	84	51-100
nonAMP89472	118	101-150
nonAMP89473	168	151-200
nonAMP89474	200	151-200
nonAMP89475	236	>200
nonAMP89476	131	101-150
nonAMP89477	147	101-150
nonAMP89478	144	101-150
nonAMP89479	144	101-150
nonAMP89480	198	151-200
nonAMP89481	181	151-200
nonAMP89482	114	101-150
nonAMP89483	208	>200
nonAMP89484	57	51-100
nonAMP89485	166	151-200
nonAMP89486	178	151-200
nonAMP89487	199	151-200
nonAMP89488	227	>200
nonAMP89489	255	>200
nonAMP89490	241	>200
nonAMP89491	236	>200
nonAMP89492	176	151-200
nonAMP89493	127	101-150
nonAMP89494	121	101-150
nonAMP89495	210	>200
nonAMP89496	147	101-150
nonAMP89497	252	>200
nonAMP89498	66	51-100
nonAMP89499	167	151-200
nonAMP89500	163	151-200
nonAMP89501	98	51-100
nonAMP89502	47	0-50
nonAMP89503	128	101-150
nonAMP89504	246	>200
nonAMP89505	253	>200
nonAMP89506	245	>200
nonAMP89507	226	>200
nonAMP89508	112	101-150
nonAMP89509	101	101-150
nonAMP89510	117	101-150
nonAMP89511	190	151-200
nonAMP89512	205	>200
nonAMP89513	128	101-150
nonAMP89514	226	>200
nonAMP89515	226	>200
nonAMP89516	254	>200
nonAMP89517	203	>200
nonAMP89518	184	151-200
nonAMP89519	229	>200
nonAMP89520	108	101-150
nonAMP89521	238	>200
nonAMP89522	181	151-200
nonAMP89523	92	51-100
nonAMP89524	170	151-200
nonAMP89525	157	151-200
nonAMP89526	32	0-50
nonAMP89527	139	101-150
nonAMP89528	161	151-200
nonAMP89529	95	51-100
nonAMP89530	209	>200
nonAMP89531	245	>200
nonAMP89532	91	51-100
nonAMP89533	70	51-100
nonAMP89534	204	>200
nonAMP89535	125	101-150
nonAMP89536	195	151-200
nonAMP89537	255	>200
nonAMP89538	140	101-150
nonAMP89539	235	>200
nonAMP89540	219	>200
nonAMP89541	246	>200
nonAMP89542	154	151-200
nonAMP89543	142	101-150
nonAMP89544	96	51-100
nonAMP89545	37	0-50
nonAMP89546	122	101-150
nonAMP89547	215	>200
nonAMP89548	239	>200
nonAMP89549	240	>200
nonAMP89550	132	101-150
nonAMP89551	217	>200
nonAMP89552	237	>200
nonAMP89553	152	151-200
nonAMP89554	247	>200
nonAMP89555	156	151-200
nonAMP89556	147	101-150
nonAMP89557	99	51-100
nonAMP89558	153	151-200
nonAMP89559	141	101-150
nonAMP89560	243	>200
nonAMP89561	127	101-150
nonAMP89562	125	101-150
nonAMP89563	253	>200
nonAMP89564	203	>200
nonAMP89565	126	101-150
nonAMP89566	92	51-100
nonAMP89567	214	>200
nonAMP89568	141	101-150
nonAMP89569	173	151-200
nonAMP89570	213	>200
nonAMP89571	253	>200
nonAMP89572	164	151-200
nonAMP89573	14	0-50
nonAMP89574	250	>200
nonAMP89575	81	51-100
nonAMP89576	134	101-150
nonAMP89577	197	151-200
nonAMP89578	24	0-50
nonAMP89579	138	101-150
nonAMP89580	127	101-150
nonAMP89581	152	151-200
nonAMP89582	89	51-100
nonAMP89583	215	>200
nonAMP89584	69	51-100
nonAMP89585	148	101-150
nonAMP89586	157	151-200
nonAMP89587	66	51-100
nonAMP89588	19	0-50
nonAMP89589	185	151-200
nonAMP89590	209	>200
nonAMP89591	253	>200
nonAMP89592	140	101-150
nonAMP89593	106	101-150
nonAMP89594	150	101-150
nonAMP89595	162	151-200
nonAMP89596	141	101-150
nonAMP89597	206	>200
nonAMP89598	157	151-200
nonAMP89599	63	51-100
nonAMP89600	97	51-100
nonAMP89601	176	151-200
nonAMP89602	121	101-150
nonAMP89603	133	101-150
nonAMP89604	195	151-200
nonAMP89605	161	151-200
nonAMP89606	137	101-150
nonAMP89607	142	101-150
nonAMP89608	236	>200
nonAMP89609	146	101-150
nonAMP89610	152	151-200
nonAMP89611	100	51-100
nonAMP89612	133	101-150
nonAMP89613	144	101-150
nonAMP89614	37	0-50
nonAMP89615	193	151-200
nonAMP89616	84	51-100
nonAMP89617	208	>200
nonAMP89618	136	101-150
nonAMP89619	121	101-150
nonAMP89620	175	151-200
nonAMP89621	186	151-200
nonAMP89622	53	51-100
nonAMP89623	83	51-100
nonAMP89624	160	151-200
nonAMP89625	215	>200
nonAMP89626	61	51-100
nonAMP89627	37	0-50
nonAMP89628	53	51-100
nonAMP89629	202	>200
nonAMP89630	230	>200
nonAMP89631	220	>200
nonAMP89632	227	>200
nonAMP89633	112	101-150
nonAMP89634	88	51-100
nonAMP89635	132	101-150
nonAMP89636	224	>200
nonAMP89637	152	151-200
nonAMP89638	126	101-150
nonAMP89639	172	151-200
nonAMP89640	232	>200
nonAMP89641	171	151-200
nonAMP89642	243	>200
nonAMP89643	118	101-150
nonAMP89644	94	51-100
nonAMP89645	220	>200
nonAMP89646	235	>200
nonAMP89647	247	>200
nonAMP89648	93	51-100
nonAMP89649	242	>200
nonAMP89650	143	101-150
nonAMP89651	175	151-200
nonAMP89652	24	0-50
nonAMP89653	242	>200
nonAMP89654	166	151-200
nonAMP89655	203	>200
nonAMP89656	187	151-200
nonAMP89657	206	>200
nonAMP89658	182	151-200
nonAMP89659	94	51-100
nonAMP89660	200	151-200
nonAMP89661	149	101-150
nonAMP89662	121	101-150
nonAMP89663	84	51-100
nonAMP89664	184	151-200
nonAMP89665	180	151-200
nonAMP89666	244	>200
nonAMP89667	209	>200
nonAMP89668	176	151-200
nonAMP89669	178	151-200
nonAMP89670	62	51-100
nonAMP89671	175	151-200
nonAMP89672	211	>200
nonAMP89673	145	101-150
nonAMP89674	96	51-100
nonAMP89675	42	0-50
nonAMP89676	245	>200
nonAMP89677	233	>200
nonAMP89678	254	>200
nonAMP89679	144	101-150
nonAMP89680	224	>200
nonAMP89681	186	151-200
nonAMP89682	217	>200
nonAMP89683	214	>200
nonAMP89684	84	51-100
nonAMP89685	160	151-200
nonAMP89686	113	101-150
nonAMP89687	106	101-150
nonAMP89688	118	101-150
nonAMP89689	229	>200
nonAMP89690	145	101-150
nonAMP89691	247	>200
nonAMP89692	199	151-200
nonAMP89693	145	101-150
nonAMP89694	144	101-150
nonAMP89695	222	>200
nonAMP89696	115	101-150
